Title,Link
류광준 과기정통부 본부장, ＂AI 연구개발, 지원 확대＂ 약속,https://www.boannews.com/media/view.asp?idx=136397&page=1&kind=1
[SECON & eGISEC 2025] ④2025 산업보안 트렌드,https://www.boannews.com/media/view.asp?idx=136365&page=1&kind=1
산업기술보호협회, 보안설비구축 지원사업 추진,https://www.boannews.com/media/view.asp?idx=136349&page=1&kind=2
도구공간, 로봇제어 앱 ‘플래너 V4’ 출시,https://www.boannews.com/media/view.asp?idx=136350&page=1&kind=3
카카오 고객센터 사칭 피싱 사이트 급증 ‘주의’,https://www.boannews.com/media/view.asp?idx=136351&page=1&kind=1
[미리보는 eGISEC 2025] 두루안,https://www.boannews.com/media/view.asp?idx=136356&page=1&kind=3
[미리보는 eGISEC 2025] 78리서치랩,https://www.boannews.com/media/view.asp?idx=136355&page=2&kind=3
[미리보는 SECON 2025] 현명,https://www.boannews.com/media/view.asp?idx=136354&page=2&kind=3
[미리보는 SECON 2025] 포커스에이치엔에스,https://www.boannews.com/media/view.asp?idx=136353&page=2&kind=3
[미리보는 SECON 2025] 파로스,https://www.boannews.com/media/view.asp?idx=136352&page=2&kind=3
[부고] 서동면 前 삼성전자 부사장 모친상,https://www.boannews.com/media/view.asp?idx=136348&page=2&kind=1
[2025 출입통제 통합솔루션 리포트] 효율성과 안정성 높여가는 출입통제 통합솔루션,https://www.boannews.com/media/view.asp?idx=136345&page=2&kind=3
[SECON & eGISEC 2025] ①전자정부 정보보호 콘퍼런스,https://www.boannews.com/media/view.asp?idx=136344&page=2&kind=1
[배종찬의 보안 빅데이터] 딥페이크보다 백배 더 무서운 ‘몸캠피싱’,https://www.boannews.com/media/view.asp?idx=136343&page=2&kind=1
[미리보는 SECON 2025] 크리에이티브넷,https://www.boannews.com/media/view.asp?idx=136342&page=2&kind=3
[미리보는 SECON 2025] 유니온커뮤니티,https://www.boannews.com/media/view.asp?idx=136341&page=2&kind=3
[미리보는 SECON 2025] 위트콘,https://www.boannews.com/media/view.asp?idx=136340&page=2&kind=3
[미리보는 SECON 2025] 옵텍스코리아,https://www.boannews.com/media/view.asp?idx=136339&page=2&kind=3
[미리보는 SECON 2025] 오티에스,https://www.boannews.com/media/view.asp?idx=136338&page=2&kind=3
LG CNS·AWS, ‘AI 협력 조직’ 출범..협약 체결,https://www.boannews.com/media/view.asp?idx=136337&page=2&kind=1
태니엄, 신임 한국 대표에 박영선 전 마이크로포커스 지사장 임명,https://www.boannews.com/media/view.asp?idx=136336&page=2&kind=1
ETRI, 손바닥만 한 기지국 ‘스몰셀 SW’ 개발..4Gbps 지원,https://www.boannews.com/media/view.asp?idx=136334&page=2&kind=3
시큐리온, 신임 대표에 고봉수 전 SK쉴더스 그룹장 선임,https://www.boannews.com/media/view.asp?idx=136335&page=2&kind=1
F5 보안 플랫폼서 ‘커맨드 인젝션’ 취약점 발견..KISA, 보안 업데이트 권고,https://www.boannews.com/media/view.asp?idx=136333&page=2&kind=1
NIA, 자문위원 개인정보 외부 유출..잇단 사고 근절 안돼,https://www.boannews.com/media/view.asp?idx=136323&page=2&kind=1
[미리보는 SECON 2025] 아이쓰리시스템,https://www.boannews.com/media/view.asp?idx=136332&page=2&kind=3
[미리보는 SECON 2025] 아도스,https://www.boannews.com/media/view.asp?idx=136331&page=3&kind=3
[미리보는 SECON 2025] 씨아이즈,https://www.boannews.com/media/view.asp?idx=136330&page=3&kind=3
[미리보는 SECON 2025] 브이에스티코리아,https://www.boannews.com/media/view.asp?idx=136329&page=3&kind=3
[미리보는 SECON 2025] 네오와인,https://www.boannews.com/media/view.asp?idx=136328&page=3&kind=3
우리銀. 해외송금 관리 시스템 구축..보이스피싱 예방,https://www.boannews.com/media/view.asp?idx=136327&page=3&kind=3
[단독] 北김수키, 국세청·네이버 사칭 공격 활개..계정 도용 주의보!,https://www.boannews.com/media/view.asp?idx=136326&page=3&kind=1
“그만 때려”..트럼프, 대러 ‘사이버공격’  중단 명령,https://www.boannews.com/media/view.asp?idx=136325&page=3&kind=1
유 과기정통부 장관, 3년만 MWC 行..이통 3사 CEO와 현장 미팅,https://www.boannews.com/media/view.asp?idx=136324&page=3&kind=1
[신간] ‘한국의 자치경찰’,https://www.boannews.com/media/view.asp?idx=136322&page=3&kind=2
[카드뉴스] 3.1절 우리의 정보도 지키자!!,https://www.boannews.com/media/view.asp?idx=136321&page=3&kind=1
[배종찬의 보안 빅데이터] AI기본법에도 무너지는 ‘AI강국’의 꿈,https://www.boannews.com/media/view.asp?idx=136320&page=3&kind=1
[인사] 과학기술정보통신부,https://www.boannews.com/media/view.asp?idx=136319&page=3&kind=1
[퀴즈 이·보·소] 2조원 해킹 사건에 관한 설명으로 옳은 것은?,https://www.boannews.com/media/view.asp?idx=136317&page=3&kind=1
카스퍼스키, 다단계 멀웨어 ‘GitVenom’ 발견,https://www.boannews.com/media/view.asp?idx=136306&page=3&kind=1
ETRI, MWC서 6G·위성통신·국방 5G 기술 공개,https://www.boannews.com/media/view.asp?idx=136316&page=3&kind=3
인텔리빅스-유영정보통신, AI 출입보안 사업 맞손,https://www.boannews.com/media/view.asp?idx=136315&page=3&kind=3
아우토크립트, ‘차량 소프트웨어 보안 인프라’ 출시,https://www.boannews.com/media/view.asp?idx=136313&page=3&kind=3
[2025 장애진단·모니터링·복구 솔루션 리포트] 전자정부법 개정안으로 산업계 지각변동,https://www.boannews.com/media/view.asp?idx=136314&page=3&kind=3
[월드시큐 황.당.사] Vo1d 봇넷, 안드로이드 TV 160만대 흡수 外,https://www.boannews.com/media/view.asp?idx=136309&page=3&kind=1
슈프리마, AI 기반 ‘스마트학교 통합보안 솔루션’ 출시,https://www.boannews.com/media/view.asp?idx=136312&page=3&kind=3
[오늘의 보안 영어] reel from,https://www.boannews.com/media/view.asp?idx=136310&page=4&kind=1
[사람과 보안] 이제는 무기 수출에도 ‘이것’이 필요한 세상,https://www.boannews.com/media/view.asp?idx=136308&page=4&kind=1
[2025 AI 카메라 리포트] 기술과 시장 꾸준히 성장하는 AI 카메라,https://www.boannews.com/media/view.asp?idx=136311&page=4&kind=3
윈스-아콘소프트, 클라우드 보안 ‘맞손’,https://www.boannews.com/media/view.asp?idx=136304&page=4&kind=3
시스코-엔비디아, AI 인프라 솔루션 ‘동맹’,https://www.boannews.com/media/view.asp?idx=136301&page=4&kind=3
연말정산 빌미, 국세청 사칭 피싱 ‘주의’,https://www.boannews.com/media/view.asp?idx=136307&page=4&kind=1
카스퍼스키, 新공격 ‘SalmonSlalom’ 발견..아태 지역 핀셋 공격,https://www.boannews.com/media/view.asp?idx=136303&page=4&kind=3
[인사] 과학기술정보통신부,https://www.boannews.com/media/view.asp?idx=136305&page=4&kind=2
[오늘의 보안 영어] spirit and letter,https://www.boannews.com/media/view.asp?idx=136302&page=4&kind=1
누리랩, 北 제작 ‘딥시크 사칭’ 피싱 주의보!,https://www.boannews.com/media/view.asp?idx=136297&page=4&kind=1
쿠도, TXOne과 총판 계약.. OT보안 비즈니스 강화,https://www.boannews.com/media/view.asp?idx=136294&page=4&kind=3
SK쉴더스, KARA 랜섬웨어 동향..지난 분기 44% 급증,https://www.boannews.com/media/view.asp?idx=136299&page=4&kind=3
ETRI, 해사에 ‘강력 보안’  WIFI 구축,https://www.boannews.com/media/view.asp?idx=136296&page=4&kind=1
‘개인정보 미래포럼’ 출범..AI 시대, 개인정보 정책 논의 주도,https://www.boannews.com/media/view.asp?idx=136300&page=4&kind=2
개인정보위, 대학생기자단 출범,https://www.boannews.com/media/view.asp?idx=136295&page=4&kind=2
국정원, ‘사이버 파트너스’와 민·관 협업..원팀 강조,https://www.boannews.com/media/view.asp?idx=136289&page=4&kind=2
개인정보 털린 ‘비즈니스온·엔에이치엔위투’..과징금 부과,https://www.boannews.com/media/view.asp?idx=136293&page=4&kind=1
GS리테일, 홈쇼핑만 158만건 개인정보 유출,https://www.boannews.com/media/view.asp?idx=136291&page=4&kind=1
인텔리빅스-건양대, 국방 기술·인재 협력 맞손,https://www.boannews.com/media/view.asp?idx=136292&page=4&kind=1
조달청, 인공지능소프트웨어 등 신(新)물품분류 신설,https://www.boannews.com/media/view.asp?idx=136288&page=4&kind=2
조달청, ‘원스톱 지원 스케일업 서비스’ 참여 기업 모집,https://www.boannews.com/media/view.asp?idx=136287&page=5&kind=2
과기정통부, ‘S/W 보안취약점 신고포상제’ 운영,https://www.boannews.com/media/view.asp?idx=136286&page=5&kind=2
지니언스, 중기 보안용 ‘지니안 MDR’ 서비스 선 뵈,https://www.boannews.com/media/view.asp?idx=136285&page=5&kind=3
정보공학기술사회, “AI기본법 정책자문 강화할 터”,https://www.boannews.com/media/view.asp?idx=136284&page=5&kind=2
[월드시큐 황.당.사] 마이터, LLM 리스크 평가 프레임워크 발표 外,https://www.boannews.com/media/view.asp?idx=136283&page=5&kind=1
도난 정보 1.5TB 추가한 HIBP..무료 확인 가능,https://www.boannews.com/media/view.asp?idx=136282&page=5&kind=1
정부, 양자암호 전환 추진..에너지·의료·행정 시범전환,https://www.boannews.com/media/view.asp?idx=136290&page=5&kind=2
EU, 北 해커 수장 리창호 제재,https://www.boannews.com/media/view.asp?idx=136281&page=5&kind=1
한 물 간 록빗, FBI 신임 국장 직접 협박,https://www.boannews.com/media/view.asp?idx=136280&page=5&kind=1
티피링크, 부산 Live 세미나 통해 지역 파트너와 협력 강화,https://www.boannews.com/media/view.asp?idx=136279&page=5&kind=3
영상기반 기술기업 세오, 조달청장 우수제품 표창 수상,https://www.boannews.com/media/view.asp?idx=136278&page=5&kind=2
KISIA, ‘시큐리티 아카데미’ 5기 교육,https://www.boannews.com/media/view.asp?idx=136277&page=5&kind=2
제조업, 랜섬웨어 감염 ‘속출’..주의!,https://www.boannews.com/media/view.asp?idx=136275&page=5&kind=1
[부고] 김요셉 티웨이항공 CISO 부친상,https://www.boannews.com/media/view.asp?idx=136276&page=5&kind=1
멜론 티켓 사칭 피싱 주의!,https://www.boannews.com/media/view.asp?idx=136268&page=5&kind=1
넷앤드, ‘AWS 파트너 소프트웨어 패스’ 획득.. 클라우드 협력 강화,https://www.boannews.com/media/view.asp?idx=136269&page=5&kind=3
[카드뉴스] 中 해커, 美 정부 공격!!,https://www.boannews.com/media/view.asp?idx=136272&page=5&kind=1
스냅태그, 디지털 교재 ‘쏠북’에 워터마크 적용,https://www.boannews.com/media/view.asp?idx=136274&page=5&kind=3
과기정통부, ‘데이터 품질인증 가이드라인’ 발간,https://www.boannews.com/media/view.asp?idx=136273&page=5&kind=1
[오늘의 보안 영어] above the fray,https://www.boannews.com/media/view.asp?idx=136271&page=5&kind=1
